,x,y
0,0.7033333333333334,0.7795918367346939
1,0.8483333333333334,0.7326530612244898
2,0.755,0.939795918367347
3,0.835,0.939795918367347
4,0.6866666666666666,0.5469387755102041
5,0.455,0.5387755102040817
6,0.31166666666666665,0.6928571428571428
7,0.29833333333333334,0.28061224489795916
8,0.6033333333333334,0.08061224489795918
