,frame,x,y,limb
0,36,0.8202934769044493,0.8754878495722579,right_hand
1,300,0.7839041453994694,0.88808832816153,left_hand
2,301,0.8364270233713296,1.0687557177401978,left_foot
3,309,0.8760319146691998,1.0708406071578025,right_foot
4,485,0.7394984397871605,0.7216790233326944,left_hand
5,501,0.8236095767635518,1.0476358437539317,right_foot
6,508,0.7931841422220179,1.0083698499667817,left_foot
7,623,0.8167099813945777,0.881118173713958,right_foot
8,848,0.7211802780632648,0.7080651155690127,right_hand
9,986,0.7545340489385438,0.48520548056817964,right_hand
10,1087,0.7626326181001428,0.7727598150069028,left_foot
11,1143,0.7526398792427494,0.4989667780959266,left_hand
12,1213,0.7399189598725688,0.7780978723640596,right_foot
13,1225,0.8143823094636876,0.5230222658584395,right_hand
14,1552,0.5941629568866399,0.6281941682576938,left_hand
15,1690,0.5361709245390881,0.7644347864740721,left_foot
16,1788,0.618778565839791,0.5980930220683647,right_hand
17,2180,0.48772950315562785,0.6716295384419854,left_foot
18,2854,0.4356264698254356,0.5744252533535673,left_hand
19,3076,0.5387909525221222,0.7666967470692416,right_foot
20,3176,0.4984360895559496,0.6698128314528683,right_foot
21,3194,0.40401191016123156,0.7321879037009961,left_foot
22,3259,0.3887060181064624,0.49669169814209796,right_hand
23,3448,0.39345490554040935,0.7385465027462816,right_foot
24,3513,0.3491777268731243,0.6202828790933157,left_foot
25,3554,0.39295197180650454,0.5005554785982325,left_hand
26,3631,0.32127651525067696,0.5540127919598147,left_foot
27,3794,0.24009856054892414,0.41851250929534445,left_hand
28,3894,0.33743676814302465,0.579459631812045,right_foot
29,3925,0.279470314533712,0.4570202571019649,left_foot
30,3955,0.2034317662273395,0.3716355944420095,left_hand
31,4078,0.38547527224975964,0.4800378576234352,right_foot
32,4111,0.257257807908162,0.08707784438341139,right_hand
33,4152,0.23640558723571797,0.09592171584168761,left_hand
