,frame,x,y,limb
0,0,0.50900453268713,0.5771466984162732,left_hand
1,0,0.5761667435598162,0.6038751007316577,right_hand
2,89,0.707105906341944,0.6724065126493797,right_foot
3,146,0.4248214964430027,0.42029182031161705,right_hand
4,268,0.56362117760542,0.587587386843088,right_foot
5,380,0.3142641132068555,0.33460776887796795,left_hand
6,444,0.29864401273007907,0.42574592132792605,left_foot
7,506,0.22601966735501547,0.487791156466706,right_foot
8,578,0.49408031415471076,0.3195201643862158,right_hand
9,680,0.3751987058582195,0.5118513499251137,right_foot
10,742,0.3007743634104447,0.20651770198226385,left_hand
11,798,0.3851778974973435,0.3853046289212405,right_foot
12,841,0.3409496383936796,0.20683734770764903,right_hand
