,frame,x,y,limb
0,0,0.6480710058283632,0.6258784234093026,left_hand
1,0,0.7547902898047607,0.979815416891802,left_foot
2,0,0.760812524978978,0.8973415051889678,right_foot
3,54,0.6765472545195355,0.6075871966942484,right_hand
4,151,0.54892144448317,0.6421329453421162,left_hand
5,312,0.6351657355005139,0.9772160870287961,left_foot
6,457,0.6680966180818115,0.6915400529102488,right_hand
7,471,0.6403780988670856,0.9664579552632274,right_foot
8,512,0.4514443164244071,0.8508920536650882,left_foot
9,626,0.44357468516745696,0.9538318078992911,right_foot
10,675,0.5729765777618547,0.6358904651431362,right_hand
11,731,0.5068720668451204,0.95218255040477,right_foot
