,frame,x,y,limb
0,6,0.5776436666508395,0.6157126140270986,left_hand
1,7,0.579017116146441,0.608537348470102,right_hand
2,123,0.6599824782979379,0.35095851124039357,left_hand
3,276,0.6996398248877042,0.5114306599025451,right_foot
4,287,0.6666450157501684,0.3532525935099957,right_hand
5,292,0.6488244647735368,0.5315776965016294,left_foot
6,680,0.7748692502238244,0.3158097251339016,right_hand
7,952,0.931493278154389,0.4652996085345235,right_foot
8,1078,0.7250369160134051,0.5593035819581031,left_foot
9,1130,0.761533905297736,0.3317465731994877,left_hand
10,1307,0.9421908665271357,0.2771095013210408,right_hand
11,1415,0.6773852411509437,0.37943519816115817,left_foot
12,1601,0.7245990475173029,0.284204675954261,left_hand
13,1679,0.7244329201946145,0.2735821553680634,left_foot
14,1841,0.8513978746921186,0.13502156949027302,left_hand
