,frame,x,y,limb
0,0,0.8075172867549547,0.48741009243125993,right_hand
1,6,0.8450214578112607,0.8456379327573955,right_foot
2,28,0.8001933549640999,0.7458624635194231,left_foot
3,127,0.7937396150696506,0.44202775269879674,left_hand
4,131,0.7966165844806813,0.7537548041803053,right_foot
5,398,0.7034190381949696,0.6140232610314734,left_hand
6,622,0.6723477407163402,0.725851801893426,left_foot
7,837,0.6121289042559632,0.6662743954704071,left_foot
8,955,0.7219832738635954,0.593657109636542,right_hand
9,1173,0.6097274262532044,0.5602844914078442,left_hand
10,1485,0.6103639197068756,0.5528412721929093,right_hand
11,1516,0.6719150964119811,0.7182670069976419,right_foot
12,1762,0.5617701178522693,0.4621325681543082,right_hand
13,1868,0.5711573652612477,0.4696019723318524,left_hand
14,1954,0.6082278840915235,0.5645905813636612,right_foot
15,2056,0.5355255833471828,0.4938578905179359,left_foot
16,2232,0.45448918508789105,0.33857221219340017,right_hand
17,2288,0.46164598014974856,0.35416902954757973,left_hand
18,2373,0.5101108396170708,0.415357362336427,right_foot
19,2460,0.4719335040075097,0.3774528218953451,left_foot
20,2494,0.49160484592673187,0.09008451255632012,right_hand
21,2522,0.47875715935455143,0.09441604777868136,left_hand
