,frame,x,y,limb
0,41,0.5455523162178283,0.5985625433603186,right_foot
1,87,0.4902010103799461,0.8709134397289098,left_hand
2,103,0.393214547779574,0.6789804203310879,right_hand
3,318,0.37903784091958154,0.5652347810710724,left_hand
4,318,0.5760748837076834,0.5738684221597559,right_hand
5,318,0.7384323465717889,0.771878351973856,right_foot
6,320,0.5261294476858337,0.7752594520228853,left_foot
7,430,0.5469943453693976,0.7634367729278195,right_foot
8,530,0.415695609487256,0.6672236994253526,left_foot
9,541,0.41458711594588216,0.7043624530235064,right_foot
10,622,0.40118598713206016,0.4673078144161777,right_hand
11,684,0.5498841034079366,0.648306657386184,right_foot
