,frame,x,y,limb
0,0,0.684856818915684,0.6683811097073494,left_hand
1,0,0.629625940782198,0.7338709552020217,left_foot
2,0,0.6964572705228355,0.8887188083634154,right_foot
3,28,0.6962617753210597,0.7022634293300104,right_hand
4,83,0.6571514059676934,0.5945238839180276,left_hand
5,164,0.6422431516274303,0.7679437135621993,right_foot
6,258,0.6484249242714537,0.4419318457844365,right_hand
7,352,0.5479070374049173,0.42272721855053985,left_hand
8,373,0.5152363479413351,0.6064571850049575,left_foot
9,382,0.5637924807862656,0.39344981280809893,right_hand
10,468,0.5261019624262525,0.6192444855294905,right_foot
11,690,0.6261726561896652,0.4274049728478588,right_foot
12,845,0.5790263177411787,0.2210245741137518,right_hand
13,910,0.6081263841637723,0.5393990972228588,left_foot
