,frame,x,y,limb
0,91,0.5793432039265127,0.7992602809985687,left_hand
1,123,0.64319974244257,0.9847432277129755,left_foot
2,125,0.6093872546321666,0.6364540188702993,right_hand
3,125,0.7682091466272529,0.9331353044477998,right_foot
4,302,0.5134033466470297,0.8272942977583142,left_foot
5,388,0.640677524916174,0.8555553909720153,right_foot
6,507,0.49297087181308347,0.5642695512609904,left_hand
7,629,0.49261334207609647,0.7661092099907096,right_foot
8,651,0.4306166050994,0.6727155499588651,left_foot
9,676,0.5306377101160344,0.41351848124649687,right_hand
10,728,0.49201573055165854,0.743024230810898,left_foot
11,802,0.534045666348032,0.41324654467438154,left_hand
12,829,0.6098338869676173,0.6043459673397525,right_foot
13,949,0.6570213665608696,0.6011374106539829,left_foot
14,1053,0.6763164318606618,0.515118586350655,right_foot
15,1320,0.6126832962346583,0.4130507788184067,right_hand
16,1521,0.6679709508576311,0.22641858688161454,right_hand
17,1629,0.5601955975877231,0.49482752233835287,left_foot
