,frame,x,y,limb
0,0,0.7167539053071642,0.8364091793840587,left_hand
1,13,0.7260391525540006,0.8315009872573057,right_hand
2,29,0.7233430294911725,0.9972575783278349,left_foot
3,116,0.7834385294079705,0.9041520512324628,right_foot
4,270,0.7579993531719352,0.6304601937887883,left_hand
5,284,0.8503213495569295,0.6496887093527249,right_hand
6,289,0.7513312225084019,0.8782387159785846,left_foot
7,535,0.7739241351746416,0.7727534276783856,left_foot
8,691,0.7943181437055703,0.3713793049863152,left_hand
9,701,0.80335205514879,0.39827333607566345,right_hand
10,739,0.7603370900514935,0.5767269920898338,left_foot
11,740,0.7821511017443256,0.5827161198621895,right_foot
12,837,0.8235015456355311,0.5281180153092244,right_foot
13,896,0.827646199360317,0.5248697116910577,left_foot
14,985,0.8400224923102764,0.2716930142197924,right_hand
15,1016,0.8716009042663477,0.4717576443252611,right_foot
16,1034,0.8295051211133341,0.25217085115783094,left_hand
