,frame,x,y,limb
0,0,0.5409559386067411,0.8997787334016808,right_foot
1,1,0.5704481295151641,0.6888976325343034,left_hand
2,7,0.5762718013843667,0.6903122517542896,right_hand
3,136,0.6187537011359238,0.3985291608362914,left_hand
4,296,0.6775859697933793,0.5370134428997148,right_foot
5,311,0.6216937409040177,0.5548945043767984,left_foot
6,451,0.6255697149537539,0.3940395067367822,right_hand
7,676,0.7306252823036095,0.3202841306952436,right_hand
8,790,0.8880515928923051,0.4436668772592493,right_foot
9,872,0.7220739872698391,0.5446638107051054,left_foot
10,910,0.7379970681647832,0.3404717595161812,left_hand
11,1125,0.915037324052255,0.30663458162697094,right_hand
12,1278,0.6665480972088667,0.40881137960986996,left_foot
13,1328,0.728941636466706,0.511130535374502,right_foot
14,1426,0.6673075322513253,0.43246778102985234,right_foot
15,1550,0.7172084339870262,0.3260925238445422,left_foot
16,1793,0.7603324336906337,0.15522089363014718,left_hand
17,1887,0.8412176378935043,0.2919762263226492,right_hand
18,1930,0.6286829287504283,0.31601072404549574,left_foot
19,2014,0.7494242230919697,0.14282562281417657,right_hand
