,frame,x,y,limb
0,4,0.5156179009626538,0.5963486784915546,right_hand
1,5,0.4399968962415143,0.564723944837644,left_hand
2,21,0.5122601884561165,0.773112856988353,left_foot
3,22,0.6628449859030237,0.6692690317561993,right_foot
4,101,0.3454004638293957,0.3954599674390115,right_hand
5,184,0.37201646080230427,0.5445089910358363,left_hand
6,224,0.4882650169923936,0.5876148310011693,right_foot
7,413,0.2158042735600037,0.3018544398303156,left_hand
8,475,0.13196493660322606,0.475441781621608,right_foot
9,490,0.21176997211092294,0.408405012209001,left_foot
10,569,0.4010083743690167,0.2928928922283694,right_hand
11,713,0.2496369683160237,0.4991966963133633,right_foot
12,825,0.18889128120642723,0.18561554994429988,left_hand
