,frame,x,y,limb
0,11,0.8768282661150001,0.9190858495783589,right_hand
1,63,0.8651956675001228,0.9533826175464463,left_hand
2,222,0.8212901107630077,0.6009778408597327,right_hand
3,225,0.7866051153628735,0.8334660912499814,left_foot
4,225,0.8654033677810398,0.8718240707197252,right_foot
5,239,0.7579986448559792,0.6854269859270672,left_hand
6,462,0.789030088280521,0.5050210418576582,left_hand
7,828,0.7726935730935014,0.7261381780959965,right_foot
8,863,0.7540187810994139,0.6615895057365008,left_foot
9,1034,0.8862771176823749,0.38320999233738423,right_hand
10,1047,0.8134460373620654,0.7020464646464998,right_foot
11,1111,0.8724617349230144,0.6119112312447665,right_foot
12,1132,0.822708816396359,0.556351844383802,left_foot
13,1299,0.8387910568576912,0.2514161818103354,left_hand
14,1388,0.850662300204685,0.5048224823856379,right_foot
15,1550,0.889169157420525,0.15419613486132358,right_hand
16,1574,0.8464680558161403,0.45423576915810837,left_foot
17,1615,0.8766433615667971,0.15355184959804305,left_hand
18,1665,0.8659559123814254,0.3912201130750196,left_foot
