,frame,x,y,limb
0,17,0.7724186380960275,0.5500490074349149,left_hand
1,39,0.8371920801242062,0.20496757286784123,right_foot
2,49,0.8801564662812497,0.43461741108924346,right_hand
3,541,0.34847040584076866,0.3485664067368374,right_hand
4,542,0.3982191635097077,0.48749770192905306,left_foot
5,563,0.38351928250928335,0.5050161035619067,right_foot
6,596,0.3455310614675858,0.33167008349620425,left_hand
7,628,0.3402192043415857,0.5948726297860337,left_foot
8,727,0.4266456998662477,0.14252617076142754,right_hand
9,758,0.4668026462406175,0.4458622902051134,right_foot
10,793,0.41900648772207905,0.13630616610363003,left_hand
