,frame,x,y,limb
0,0,0.7814237295913514,0.6923645174979126,left_hand
1,0,0.6540218427243029,0.867981300180344,right_hand
2,0,0.7067279187236417,0.8978672078579027,left_foot
3,0,0.6905168912398572,0.8732662392838911,right_foot
4,289,0.6333690712074584,0.663470021554636,right_hand
5,1239,0.7309258010801778,0.5109158068771653,right_hand
6,1323,0.758199716919806,0.5342150829365422,left_hand
7,1538,0.6633872354772576,0.5904586532794301,right_hand
8,1657,0.698866501509648,0.493164903287895,left_hand
9,2133,0.6532305159104334,0.7047810778757819,left_foot
10,2245,0.6731711014065951,0.7036630133138563,right_foot
11,2468,0.7314026788784427,0.731720884113371,right_foot
12,2528,0.6470153185952012,0.38231181018729016,left_hand
13,2674,0.730331314818692,0.5836190179734798,right_foot
14,2779,0.6767222252797442,0.37982491409375796,right_hand
