,frame,x,y,limb
0,0,0.4223432452917352,0.47121042925539225,left_hand
1,0,0.5803119225282933,0.5709751379310257,right_hand
2,0,0.44739268761367307,0.7235015434029456,left_foot
3,18,0.5309056404552528,0.6061343683031788,right_foot
4,72,0.4088305485406904,0.6139180697352263,left_foot
5,128,0.6886187512878854,0.3968149631201117,right_hand
6,274,0.5735653219966994,0.6171354655284559,left_foot
7,333,0.7218580719924517,0.2964059417030317,left_hand
8,436,0.47588207396511756,0.43457663758306997,right_foot
9,447,0.7205539936701905,0.246751778427015,right_hand
10,456,0.39309532127701935,0.3608366904983868,left_foot
11,530,0.5662885973830561,0.45268085316465745,right_foot
12,598,0.3906046723711361,0.16706520616588813,left_hand
13,756,0.6034022004058782,0.28321254461604783,right_foot
14,812,0.3571246478873344,0.0459099133279367,right_hand
15,1685,0.6753900530123358,0.7566263462284936,right_foot
