,frame,x,y,limb
0,0,0.5667263997316836,0.7770221024689126,right_hand
1,0,0.5569921077644093,0.978875261449104,left_foot
2,1,0.5301341379513688,0.7920345034217039,left_hand
3,16,0.6571125773578512,0.8563995825132492,right_foot
4,72,0.5496116365235734,0.6543181850272473,left_hand
5,205,0.5623808910342214,0.7701735485823755,left_hand
6,208,0.6151662000088668,0.5663071221549305,right_hand
7,292,0.6002365591580532,0.6646560597267809,left_hand
8,363,0.6580886970275902,0.9768208151248687,left_foot
9,467,0.5274063555287681,0.8622105586673147,left_hand
