,frame,x,y,limb
0,2,0.6212398961733299,0.8460258600788498,right_hand
1,41,0.5551908186961504,0.9002802031010636,left_hand
2,103,0.5776996625534877,0.86403203599717,left_foot
3,121,0.5734857881495835,0.8792564660459165,right_foot
4,252,0.6201351834920914,0.8233719783850705,left_hand
5,380,0.5577601677853755,0.7369740123785933,right_hand
6,450,0.49691916437990225,0.6240167397311926,left_hand
7,450,0.6421206884534781,0.8136134264604004,right_foot
8,605,0.47088884979819223,0.7666872208930562,left_foot
9,649,0.5466466362134108,0.7341870787791568,right_foot
10,716,0.4485414349545864,0.6587448678891327,left_foot
11,801,0.5403532485881412,0.5640406955776633,right_hand
12,928,0.5174343121667495,0.6900196031560656,right_hand
13,1390,0.47314494595337564,0.44017932382960845,left_hand
14,1500,0.5141429420580665,0.6043568066893183,right_foot
15,1767,0.488016136697137,0.31727389761770275,right_hand
16,1815,0.47623752496949295,0.3294251826431636,left_hand
