,frame,x,y,limb
0,1,0.671299131695614,0.9389014178928288,right_hand
1,2,0.6848782065452175,0.9472548949335332,left_hand
2,131,0.5457788042560435,0.8346070714748858,left_foot
3,161,0.6722749376128719,0.9159385154352587,right_foot
4,169,0.6101881763223279,0.5394928236927674,right_hand
5,184,0.5292912666749112,0.7409878426613319,left_hand
6,269,0.6139202366162431,0.5444416231270324,left_hand
7,462,0.5486163771896015,0.8243635478683722,right_foot
8,522,0.52229819584597,0.7782193043690995,left_foot
9,766,0.5632264626338318,0.46990349338796644,left_hand
10,1068,0.5362526414313691,0.6658452018058278,left_foot
11,1277,0.6781782534158319,0.31892139393168956,right_hand
12,1433,0.6980801893877248,0.5504403402758521,right_foot
13,1452,0.6194838770066166,0.5103687126743022,left_foot
14,1493,0.6179068673296452,0.18146912489710337,left_hand
15,1602,0.6456924793409569,0.4683198258781311,right_foot
