,frame,x,y,limb
0,0,0.18702411970618457,0.7265072759076292,right_hand
1,78,0.1855562643525244,0.7065417614331284,left_foot
2,81,0.2777792663529401,0.37270259773220404,right_hand
3,83,0.1812764033164667,0.43253240265287524,left_hand
4,85,0.1908420995645235,0.709622152594959,right_foot
5,686,0.30627595003002206,0.5844001796249673,right_foot
6,1022,0.2726318932403526,0.3259241293099424,left_hand
7,1587,0.20021479775821457,0.634851674488655,left_foot
8,1761,0.2992140702629068,0.5571155548131217,left_foot
9,2408,0.3604595150630467,0.4616050024720073,right_foot
10,2639,0.29679929820580736,0.24414472976305623,right_hand
