,frame,x,y,limb
0,0,0.3014259202761526,0.5945762267187152,left_hand
1,0,0.5107242038061781,0.711266328559597,right_hand
2,1,0.3036920979915761,0.7579179654852332,left_foot
3,98,0.42626893988514075,0.7376710178565469,right_foot
4,176,0.5676036745782479,0.5163260196506325,right_hand
5,255,0.5763065083564085,0.4197954752933304,left_hand
6,308,0.34446432657127224,0.525642516611065,right_foot
7,323,0.30162252875022094,0.5010170483108541,left_foot
8,350,0.5846572113893543,0.40488221366806043,right_hand
9,392,0.37275042312038026,0.5877967468736239,right_foot
10,395,0.41869408641261785,0.3506176943885748,left_hand
11,512,0.3288667443444837,0.30409773075198543,left_hand
12,627,0.31018171934731154,0.18806312313390608,right_hand
13,641,0.5590801837294459,0.4205405999177585,right_foot
14,717,0.2421700820813794,0.1959767443525973,left_hand
15,792,0.2691224556305361,0.3972512660334037,left_foot
16,839,0.17021429834565277,0.12390701348649107,left_hand
17,885,0.21095789161594675,0.11982868769768752,right_hand
