,frame,x,y,limb
0,13,0.5933694137804776,0.780521204244566,right_hand
1,13,0.5843811679516506,0.9366520042217217,left_foot
2,13,0.629628731740199,0.9572601071735205,right_foot
3,20,0.43741055964042647,0.581921646429059,left_hand
4,118,0.6235255291799138,0.8951359245760829,right_foot
5,247,0.5826398937762066,0.8485441672193612,right_foot
6,294,0.4533237036536588,0.5676445535133287,right_hand
7,352,0.3499997552275337,0.6016495092793134,left_hand
8,561,0.31125023801217677,0.8203901658741591,left_foot
9,617,0.3655627672070304,0.5860598948672734,right_hand
10,713,0.467508126626616,0.6616333841060039,right_hand
