,frame,x,y,limb
0,19,0.3991174051563945,0.6501218255008427,right_foot
1,23,0.38889905975316563,1.0087502812431313,right_hand
2,47,0.5051086812138044,0.7222919691623234,left_foot
3,92,0.4570933356819355,0.9326628577166256,left_hand
4,205,0.3345025881157126,0.9075437042688397,right_hand
5,309,0.3998788165041385,0.6477009294552828,left_hand
6,309,0.5093602080414459,0.7151126717904452,right_hand
7,326,0.40923609185677307,0.8487266544460722,left_foot
8,353,0.5334472938200534,0.9432364798234136,right_foot
9,469,0.508538913832728,0.7002805630294553,left_hand
10,515,0.640084479184,0.6935698499298951,right_hand
11,577,0.5915962392946472,0.9180334515084395,left_foot
12,652,0.7267958913819692,0.9071573977386372,right_foot
13,854,0.6408947500333507,0.6954184348746305,left_hand
14,883,0.7281479916250142,0.5208240662132696,right_hand
15,1021,0.6697444851707824,0.9040107733073054,left_foot
16,1157,0.688720455138014,0.7915484017108244,left_foot
17,1531,0.5746844112780399,0.42833589901704733,left_hand
18,1717,0.6238504225767159,0.6894581156918905,left_foot
19,1767,0.7364555941044958,0.5413795557948918,right_foot
20,1871,0.6583120287823624,0.25201158855585193,right_hand
21,1990,0.5624663817101416,0.293660499227713,left_hand
22,2165,0.5741194537960926,0.4899878199679027,left_foot
23,2167,0.6618282615732901,0.5784226990963833,right_foot
24,2244,0.7336557443483306,0.3671999671604915,right_foot
25,2301,0.6475092331936452,0.14356600505057812,right_hand
26,2594,0.559202332217439,0.07754189679507893,right_hand
27,2781,0.5766274803803901,0.48210731069864404,right_foot
28,2893,0.5456818496933327,0.38849835485232337,left_foot
29,2974,0.5484855752629534,0.06253275876700097,left_hand
30,3106,0.670297107009828,0.2944306265549536,right_foot
