,frame,x,y,limb
0,0,0.4520408145068,0.576654708442386,right_hand
1,0,0.4473978197559906,0.8451377511037212,left_foot
2,2,0.7462254507268294,0.6588790312136478,right_foot
3,15,0.4190640669832173,0.5201411777609145,left_hand
4,77,0.7050961596649775,0.49115999039060293,right_hand
5,159,0.27738243473857344,0.6728969501445358,left_foot
6,208,0.4666043931018038,0.3347889962396487,left_hand
7,409,0.5021748361385443,0.32465041249322524,right_hand
8,502,0.39806082887461175,0.46953286850095377,left_hand
9,581,0.7317069448378646,0.6477835939865657,left_foot
10,643,0.7349150203615358,0.39752275481774035,right_foot
11,725,0.906678965678199,0.45292520606443293,left_foot
12,952,0.5102521477898713,0.21996786903019824,right_hand
