,frame,x,y,limb
0,0,0.580016794235024,0.7938024039762265,left_hand
1,6,0.520706662032302,0.9264448787096656,left_foot
2,16,0.5981212235891425,0.8348792584380778,right_hand
3,17,0.5672700586891795,0.8858029999686876,right_foot
4,157,0.511780733516249,0.45660533675259457,left_hand
5,163,0.5917927394562167,0.4125173207942881,right_hand
6,249,0.5854137575311642,0.6895310313849988,left_foot
7,269,0.683724483329385,0.4989170854360271,right_foot
8,306,0.5591235131564855,0.3335501952075148,left_hand
9,432,0.6381703758987844,0.21874254532786064,right_hand
10,488,0.5217786176166782,0.41720598930700764,left_foot
11,655,0.5038247566671549,0.08539395609608895,left_hand
12,728,0.5552117425227863,0.39583727726314766,right_foot
13,751,0.4241237857111474,0.43458770818540526,left_foot
14,784,0.5061564684995404,0.09446364216696483,right_hand
