,frame,x,y,limb
0,11,0.5260437785656359,0.740159665637969,left_hand
1,11,0.6036680346854482,0.9181717546841459,right_hand
2,11,0.5772139745677783,0.9706518767520572,right_foot
3,24,0.546868789033834,0.9684712991036529,left_foot
4,125,0.6629358670561932,0.6376252579971805,right_hand
5,411,0.6902357995273102,0.5163516763465482,left_hand
6,486,0.5485257279302256,0.6007708343895184,left_foot
7,522,0.5582709717927112,0.6383254133613606,right_foot
8,640,0.6980909606716172,0.4856719911008502,right_hand
9,741,0.5975100094039923,0.7429866797778498,right_foot
10,776,0.6186795704015681,0.394018028208879,left_hand
11,1085,0.5568873728607835,0.46187886581641413,left_hand
