,frame,x,y,limb
0,0,0.27709909054812815,0.6503161726829211,left_hand
1,3,0.18960328291690517,0.8165439605714689,left_foot
2,4,0.18321614642847572,0.8824990959126046,right_foot
3,42,0.5090023565428088,0.5152556505228872,right_hand
4,108,0.5170476316643895,0.45422653068985286,left_hand
5,162,0.29911587217095287,0.6612324331586649,right_foot
6,242,0.7541974854463785,0.3999384390204918,right_hand
7,317,0.8069905771119846,0.5820040640953651,right_foot
8,371,0.6668867499118087,0.2967794141742863,right_hand
9,440,0.7926210115772698,0.6086598786207993,left_foot
10,464,0.5182746746219928,0.09443354222664328,left_hand
