,frame,x,y,limb
0,0,0.3758381860669214,0.7476230379452884,right_hand
1,1,0.2502940093775706,0.8153086233060219,left_foot
2,38,0.29222411649479635,0.9821359098743689,right_foot
3,69,0.2634695557808445,0.5011389994320462,left_hand
4,116,0.3804042751528511,0.6868505055332407,right_hand
5,250,0.3687833720656308,0.720103501178706,right_foot
6,484,0.46793048450283087,0.4716466640773279,right_hand
7,491,0.3214350201709962,0.7481797295419913,left_foot
8,645,0.306764883601298,0.32053011063207837,left_hand
9,741,0.3890232758890123,0.2602329894739046,left_hand
10,823,0.6104277088252752,0.4183142732292292,right_hand
11,831,0.32487517140071126,0.6339728161817226,left_foot
12,841,0.5638085923390264,0.2220307393016418,left_hand
13,921,0.41034873794036175,0.6810375922276801,left_foot
14,1095,0.6106823765821731,0.6347900072166823,right_foot
15,1298,0.47996813244972486,0.5034869684441696,left_hand
16,1783,0.5125586846470351,0.6615617967775737,left_foot
17,1861,0.721749999047315,0.2113260026554432,right_hand
18,1871,0.5210118834384623,0.6105131360802689,left_foot
19,2067,0.6102563239722274,0.6408199325813013,left_foot
20,2149,0.696679214108344,0.5228434112959138,right_foot
21,2187,0.6409079560547819,0.3612238629419238,left_foot
22,2509,0.6849604152486009,0.41467792607174037,right_foot
23,2716,0.7248318610266995,-0.10953991220805863,left_hand
24,2742,0.6590735827933415,0.34683788624143036,right_foot
25,2971,0.7463748549735463,-0.09482237105101257,right_hand
