,frame,x,y,limb
0,0,0.41715290666908594,0.6081298447374575,left_hand
1,28,0.3936179858379175,0.747603069424012,left_foot
2,39,0.5146668883927252,0.7394554593062249,right_foot
3,56,0.6495241342049386,0.5437939497268338,right_hand
4,159,0.6873747279659443,0.4675255237761281,left_hand
5,216,0.695976278221678,0.4340000813486235,right_hand
6,220,0.44401275203594187,0.5244666938982195,left_foot
7,258,0.5429007861429196,0.6070855395514315,right_foot
8,291,0.4712262166394007,0.36341816413564754,left_hand
9,378,0.6519677659925157,0.4669902365430935,right_foot
10,398,0.4673345504171155,0.26666797239665874,right_hand
