,frame,x,y,limb
0,40,0.7027421456707037,0.5360896709011722,left_hand
1,68,0.8619281290201208,0.8226289657145643,right_foot
2,124,0.7381116678899312,0.5454575124480231,right_hand
3,518,0.11637147942576857,0.8230113466266625,left_foot
4,548,0.2554329339773289,0.6794742065669435,right_hand
5,566,0.3101221069876256,0.8714320850014577,right_foot
6,627,0.021941673929674426,0.6352751573233579,left_hand
7,693,0.10676852705963459,0.8010428380895532,right_foot
8,778,0.1366900100597643,0.4743194070068215,right_hand
9,833,0.10379402150424426,0.41663096383870624,right_hand
10,891,0.08132120145393616,0.41484381129992254,left_hand
11,898,0.2540007831883155,0.6461834842836037,right_foot
12,1059,0.09338365903191882,0.3487717281762222,left_hand
13,1217,0.18525937384747368,0.42293907859451235,right_foot
14,1241,0.049271567970995266,0.5175085522602494,left_foot
15,1304,0.17524097797418642,0.36827202670401427,right_hand
16,1537,0.2928788184455575,0.1472457995577484,right_hand
17,1614,0.32106225090493823,0.23553729070620671,right_hand
18,2156,0.11484818711748065,0.4166499297878279,left_foot
19,2264,0.23550036734657345,0.10947142269908638,left_hand
