,frame,x,y,limb
0,3,0.5569781163356761,0.7248011388628539,right_hand
1,4,0.5321793447444311,1.0093079588231024,right_foot
2,82,0.551494646163049,0.9297941728910181,left_foot
3,111,0.5477276019117894,0.7329559102839615,left_hand
4,127,0.5796402324957417,0.9350807324750343,right_foot
5,231,0.5012948974789205,0.6269535676171359,left_hand
6,328,0.45066556578582284,0.830279810732618,left_foot
7,399,0.538252599571424,0.6182084415422509,right_hand
8,656,0.5182434307644564,0.8958787360894576,right_foot
9,701,0.38576049411657615,0.7049909866630512,left_hand
10,820,0.4922714855416127,0.8228180373736498,right_foot
11,1139,0.39370448216900605,0.7463119427486066,left_foot
12,1410,0.3623596851967646,0.5913874159742409,left_hand
