,frame,x,y,limb
0,7,0.6894410726448168,0.6927105078941949,left_hand
1,24,0.7185607551955577,0.7417809369305262,right_hand
2,28,0.6320883663666907,0.7612787500700198,left_foot
3,31,0.7048467383904224,0.9012231412035008,right_foot
4,181,0.6622147110127127,0.6353645054031615,left_hand
5,243,0.6508656975551805,0.8058475322811042,right_foot
6,323,0.6534559917731394,0.4930075030599822,right_hand
7,399,0.5537441142520313,0.49207898048601606,left_hand
8,409,0.5663918021057016,0.46560019898582233,right_hand
9,416,0.4913828473096475,0.6227460329580189,left_foot
10,461,0.5316948952711009,0.6630988148081588,right_foot
