,frame,x,y,limb
0,0,0.24549257300884114,0.6820253205612332,left_hand
1,0,0.4081027221968444,1.0045394269145622,left_foot
2,0,0.6600868992374231,0.875630805626469,right_foot
3,163,0.6355279276241135,0.888469232523636,left_foot
4,230,0.40197950377583874,0.5816273241396293,right_hand
5,357,0.6886855185000961,0.8128278029233216,left_foot
6,380,0.26052125159426187,0.6051864073188497,right_hand
7,537,0.6729639264793542,0.5783038277924767,right_foot
8,571,0.22334414564846827,0.6028233727476359,left_hand
9,571,0.6713048303350291,0.5764388707748413,left_foot
10,681,0.2726146956084651,0.6985243884686124,left_foot
11,727,0.22534699264377145,0.535738665102574,left_hand
12,803,0.3801455537609469,0.508871754383387,left_hand
13,829,0.6545873163634293,0.4003653084472012,right_hand
14,896,0.6492168430314429,0.40076259666054187,left_hand
15,928,0.6775816489832194,0.5042685698677295,right_foot
